cnpj_raiz,vencimento,data_pagamento,data_atraso,data_lancamento,valor_total,transacoes,dias_atraso,target,num_cobrancas,num_pgto_no_dia_total,num_pgto_no_dia_ult_30_dias,num_pgto_no_dia_ult_60_dias,num_pgto_no_dia_ult_90_dias,num_pgto_no_dia_ult_120_dias,num_pgto_atrasado_mais_5_total,num_pgto_atrasado_mais_5_ult_30_dias,num_pgto_atrasado_mais_5_ult_60_dias,num_pgto_atrasado_mais_5_ult_90_dias,num_pgto_atrasado_mais_5_ult_120_dias,num_pgto_atrasado_menos_5_total,num_pgto_atrasado_menos_5_ult_30_dias,num_pgto_atrasado_menos_5_ult_60_dias,num_pgto_atrasado_menos_5_ult_90_dias,num_pgto_atrasado_menos_5_ult_120_dias,num_pgto_adiantado_total,num_pgto_adiantado_ult_30_dias,num_pgto_adiantado_ult_60_dias,num_pgto_adiantado_ult_90_dias,num_pgto_adiantado_ult_120_dias,valor_pgto_no_dia_total,valor_pgto_no_dia_ult_30_dias,valor_pgto_no_dia_ult_60_dias,valor_pgto_no_dia_ult_90_dias,valor_pgto_no_dia_ult_120_dias,valor_pgto_atrasado_mais_5_total,valor_pgto_atrasado_mais_5_ult_30_dias,valor_pgto_atrasado_mais_5_ult_60_dias,valor_pgto_atrasado_mais_5_ult_90_dias,valor_pgto_atrasado_mais_5_ult_120_dias,valor_pgto_atrasado_menos_5_total,valor_pgto_atrasado_menos_5_ult_30_dias,valor_pgto_atrasado_menos_5_ult_60_dias,valor_pgto_atrasado_menos_5_ult_90_dias,valor_pgto_atrasado_menos_5_ult_120_dias,valor_pgto_adiantado_total,valor_pgto_adiantado_ult_30_dias,valor_pgto_adiantado_ult_60_dias,valor_pgto_adiantado_ult_90_dias,valor_pgto_adiantado_ult_120_dias,num_transacoes_pgto_no_dia_total,num_transacoes_pgto_no_dia_ult_30_dias,num_transacoes_pgto_no_dia_ult_60_dias,num_transacoes_pgto_no_dia_ult_90_dias,num_transacoes_pgto_no_dia_ult_120_dias,num_transacoes_pgto_atrasado_mais_5_total,num_transacoes_pgto_atrasado_mais_5_ult_30_dias,num_transacoes_pgto_atrasado_mais_5_ult_60_dias,num_transacoes_pgto_atrasado_mais_5_ult_90_dias,num_transacoes_pgto_atrasado_mais_5_ult_120_dias,num_transacoes_pgto_atrasado_menos_5_total,num_transacoes_pgto_atrasado_menos_5_ult_30_dias,num_transacoes_pgto_atrasado_menos_5_ult_60_dias,num_transacoes_pgto_atrasado_menos_5_ult_90_dias,num_transacoes_pgto_atrasado_menos_5_ult_120_dias,num_transacoes_pgto_adiantado_total,num_transacoes_pgto_adiantado_ult_30_dias,num_transacoes_pgto_adiantado_ult_60_dias,num_transacoes_pgto_adiantado_ult_90_dias,num_transacoes_pgto_adiantado_ult_120_dias,razao_transacoes_pgto_atrasado_mais_5_30_60,razao_transacoes_pgto_atrasado_mais_5_30_90,razao_transacoes_pgto_atrasado_mais_5_30_120,razao_transacoes_pgto_atrasado_menos_5_30_60,razao_transacoes_pgto_atrasado_menos_5_30_90,razao_transacoes_pgto_atrasado_menos_5_30_120,razao_transacoes_pgto_no_dia_30_60,razao_transacoes_pgto_no_dia_30_90,razao_transacoes_pgto_no_dia_30_120,razao_transacoes_pgto_adiantado_30_60,razao_transacoes_pgto_adiantado_30_90,razao_transacoes_pgto_adiantado_30_120
46.885.270,2023-05-08,2023-05-08,2023-05-16,2023-04-30,15066.3,3,0.0,pgto_no_dia,26,10,0,0,2,2,9,2,5,5,6,6,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.006.812,2023-06-26,2023-06-12,2023-07-04,2023-06-15,58767.42,2,0.0,vencido,99,48,1,3,5,7,3,0,0,0,0,47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.665.140,2023-06-26,2023-06-19,2023-07-04,2023-06-14,5724.628,2,0.0,vencido,32,24,2,3,5,10,2,0,2,2,2,3,1,2,3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.887.346,2023-06-26,2023-06-19,2023-07-04,2023-06-14,55344.54,5,0.0,vencido,9,9,3,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.964.911,2023-06-21,2023-06-14,2023-06-29,2023-06-14,2418.374,14,0.0,vencido,7,7,3,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.038.764,2023-06-30,2023-06-15,2023-07-10,2023-06-15,19785.73,12,0.0,vencido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.380.015,2023-06-21,2023-06-14,2023-06-29,2023-06-14,6657.51,3,0.0,vencido,9,8,3,6,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.748.922,2023-06-21,2023-06-13,2023-06-29,2023-06-14,15298.27,1,-1.0,vencido,7,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.119.668,2023-06-30,2023-06-15,2023-07-10,2023-06-15,85261.18,18,0.0,vencido,23,19,1,4,5,7,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.353.076,2021-08-25,2021-11-16,2021-09-02,2021-08-15,22266.34,32,66.0,vencido,8,3,0,0,1,2,2,1,2,2,2,3,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.452.141,2023-06-15,2023-05-30,2023-06-23,2023-05-31,1948088.049,88,0.0,vencido,59,15,0,0,0,1,20,1,2,3,4,18,0,0,0,0,6,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.504.115,2023-07-03,2023-06-16,2023-07-11,2023-06-15,86159.134,18,0.0,vencido,84,42,2,4,5,6,2,0,0,1,1,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.237.698,2023-06-27,2023-06-15,2023-07-05,2023-06-07,8102.04,10,0.0,vencido,3,2,1,2,2,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.222.647,2023-06-23,2023-06-16,2023-07-03,2023-06-14,6832.03,6,0.0,vencido,230,105,3,7,10,13,3,0,0,0,0,121,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.525.197,2023-07-03,2023-06-14,2023-07-11,2023-06-15,218070.664,25,-2.0,vencido,89,32,1,1,1,1,0,0,0,0,0,23,0,0,0,0,34,1,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.780.602,2023-06-30,2023-06-15,2023-07-10,2023-06-15,2295.189,8,0.0,vencido,91,51,1,4,5,7,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.832.072,2022-06-13,2022-06-14,2022-06-22,2022-05-31,177.61,3,1.0,pgto_atrasado_menos_5,64,22,0,2,3,4,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.421.578,2023-06-12,2023-06-02,2023-06-20,2023-05-31,1721.62,1,6.0,vencido,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.077.336,2023-06-30,2023-06-15,2023-07-10,2023-06-15,192188.75,11,0.0,vencido,28,26,0,2,3,6,0,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.031.480,2023-06-26,2023-06-12,2023-07-04,2023-06-15,1078.35,1,0.0,vencido,69,53,1,3,5,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.139.432,2023-06-27,2023-06-12,2023-07-05,2023-06-15,864680.874,49,0.0,vencido,109,49,1,3,5,7,3,0,0,0,0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.369.443,2023-06-30,2023-06-15,2023-07-10,2023-06-15,3939.22,23,0.0,vencido,56,50,1,4,5,8,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.232.499,2023-06-19,2023-06-12,2023-06-27,2023-06-07,352504.61,51,0.0,vencido,115,88,2,3,5,9,1,0,0,0,0,25,1,4,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.283.633,2023-06-26,2023-06-19,2023-07-04,2023-06-14,8896.45,22,0.0,vencido,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.419.393,2023-06-21,2023-06-14,2023-06-29,2023-06-14,20951.571,8,0.0,vencido,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.710.338,2022-05-30,2022-05-02,2022-06-07,2022-04-30,1693.13,12,0.0,vencido,62,31,2,6,9,12,0,0,0,0,0,30,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.105.041,2023-04-10,2023-04-10,2023-04-18,2023-03-31,190.14,1,0.0,pgto_no_dia,6,6,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.364.226,2022-05-27,2022-05-27,2022-06-06,2022-03-15,296.89,2,0.0,pgto_no_dia,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.284.985,2023-06-21,2023-06-13,2023-06-29,2023-06-14,7536.12,6,-1.0,vencido,177,31,2,3,3,6,2,0,0,0,0,13,0,0,1,1,131,1,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.330.549,2023-06-21,2023-06-14,2023-06-29,2023-06-14,33414.8,18,0.0,vencido,221,81,1,4,7,10,4,0,0,0,0,92,0,0,1,1,44,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.336.736,2023-06-21,2023-06-12,2023-06-29,2023-06-14,4433.0,2,-2.0,vencido,6,6,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.358.979,2023-06-26,2023-06-12,2023-07-04,2023-06-15,6416.58,16,0.0,vencido,21,15,1,3,5,6,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.058.213,2023-03-30,2022-12-15,2023-04-10,2022-12-15,2402.99,9,0.0,vencido,40,34,2,4,5,7,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.577.659,2023-06-27,2023-06-12,2023-07-05,2023-06-15,26323.164,12,0.0,vencido,91,30,1,3,5,7,2,0,0,0,0,27,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.898.688,2023-06-20,2023-06-15,2023-06-28,2023-06-15,19927.12,14,0.0,vencido,79,78,4,10,15,21,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.109.218,2023-06-30,2023-06-15,2023-07-10,2023-06-15,3766.26,1,0.0,vencido,23,23,1,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.565.039,2023-06-26,2023-06-19,2023-07-04,2023-06-14,41657.798,13,0.0,vencido,25,24,3,7,11,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.019.507,2023-06-20,2023-06-05,2023-06-28,2023-05-31,14361.209,26,0.0,vencido,77,52,2,4,5,7,3,0,0,0,0,21,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.704.389,2023-06-07,2023-05-30,2023-06-16,2023-05-31,23226.45,2,1.0,vencido,10,1,0,0,1,1,4,0,3,3,3,5,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.301.482,2022-10-17,2022-10-13,2022-10-25,2022-06-15,307.45,2,-2.0,pgto_adiantado,10,5,0,0,0,0,2,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.026.807,2023-06-30,2023-06-15,2023-07-10,2023-06-15,35482.607,8,0.0,vencido,97,64,1,4,5,8,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.400.903,2023-06-26,2023-06-12,2023-07-04,2023-06-15,5588.46,7,0.0,vencido,92,49,1,3,5,7,0,0,0,0,0,37,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.990.176,2022-11-11,2023-02-16,2022-11-22,2022-10-21,545531.231,14,73.0,vencido,110,30,0,1,1,2,35,1,4,6,7,37,2,2,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.550.532,2023-06-26,2023-06-12,2023-07-04,2023-06-15,9126.686,4,0.0,vencido,32,32,1,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.024.644,2023-06-20,2023-06-12,2023-06-28,2023-05-31,52178.672,19,0.0,vencido,92,54,2,5,8,10,20,0,1,2,3,17,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.184.745,2023-06-19,2023-06-19,2023-06-27,2023-06-14,182911.55,1,0.0,pgto_no_dia,238,102,2,6,10,14,9,0,0,0,0,120,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.417.846,2023-06-20,2023-06-19,2023-06-28,2023-05-21,366429.95,23,4.0,vencido,132,8,0,0,0,0,70,2,5,8,12,53,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.492.127,2023-06-30,2023-06-15,2023-07-10,2023-06-15,6821.96,5,0.0,vencido,48,22,0,1,1,2,0,0,0,0,0,0,0,0,0,0,26,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.645.922,2023-06-30,2023-06-15,2023-07-10,2023-06-15,143936.882,42,0.0,vencido,56,42,0,3,4,6,1,0,0,0,0,13,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.654.387,2023-06-30,2023-06-15,2023-07-10,2023-06-15,99807.843,65,0.0,vencido,8,5,1,3,4,5,0,0,0,0,0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.429.755,2023-06-21,2023-06-15,2023-06-29,2023-06-14,378118.33,17,0.0,vencido,94,82,2,4,7,12,0,0,0,0,0,11,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.096.413,2023-06-21,2023-06-14,2023-06-29,2023-06-14,95862.92,19,0.0,vencido,11,7,3,4,6,7,0,0,0,0,0,0,0,0,0,0,4,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.172.206,2023-06-21,2023-06-19,2023-06-29,2023-06-14,1122.88,7,-2.0,pgto_adiantado,149,16,2,3,3,3,0,0,0,0,0,11,0,0,0,0,122,1,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.506.908,2023-06-22,2023-06-05,2023-06-30,2023-05-31,5059.58,4,0.0,vencido,178,95,3,6,10,12,2,0,0,0,0,76,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.299.743,2023-02-23,2023-02-24,2023-03-03,2023-02-07,296.46,2,1.0,pgto_atrasado_menos_5,158,72,0,0,0,1,3,0,0,0,0,74,0,0,0,0,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.010.040,2023-06-30,2023-06-15,2023-07-10,2023-06-15,87448.5,27,0.0,vencido,7,5,2,3,4,5,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
